交易日期,证券简称,证券代码,成交价格(元),成交金额(万元),成交量(手),买入营业部,卖出营业部,是否专场
2024-10-16,东威科技,688700,20.22,303.3,15,中信证券股份有限公司总部(非营业场所),中信建投证券股份有限公司昆山长江中路证券营业部,否
2024-10-16,东威科技,688700,20.22,202.2,10,广发证券股份有限公司广州黄埔大道证券营业部,中信建投证券股份有限公司昆山长江中路证券营业部,否
2024-10-16,东威科技,688700,20.22,202.2,10,机构专用,中信建投证券股份有限公司昆山长江中路证券营业部,否
2024-10-16,兴业银行,601166,19.96,3792.4,190,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司总部,否
2024-10-16,华懋科技,603306,19.47,4185.66,214.98,兴业证券股份有限公司厦门杏林湾路证券营业部,国投证券股份有限公司厦门民族路证券营业部,否
2024-10-16,思科瑞,688053,18.3,969.9,53,国信证券股份有限公司深圳泰然九路证券营业部,中航证券有限公司深圳华富路证券营业部,否
2024-10-16,赤峰黄金,600988,18.26,212.73,11.65,长江证券股份有限公司济南经十路证券营业部,湘财证券股份有限公司山东分公司,否
2024-10-16,紫金矿业,601899,17.45,3664.5,210,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司总部,否
2024-10-16,德邦股份,603056,13.38,1649.44,123.28,华泰证券股份有限公司南京长江路证券营业部,中信证券股份有限公司上海张江园区证券营业部,否
2024-10-16,九联科技,688609,12.24,734.4,60,机构专用,广发证券股份有限公司惠州仲恺陈江证券营业部,否
2024-10-16,海通证券,600837,11.51,3453,300,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司太原南中环街证券营业部,否
2024-10-16,湘电股份,600416,11,326.04,29.64,财通证券股份有限公司洞头霞光大道证券营业部,国融证券股份有限公司湖北分公司,否
2024-10-16,西藏珠峰,600338,10.38,2989.44,288,华福证券有限责任公司杭州市心中路证券营业部,恒泰证券股份有限公司上海徐家汇路证券营业部,否
2024-10-16,万盛股份,603010,9,1216.71,135.19,国盛证券有限责任公司台州开发大道证券营业部,金元证券股份有限公司临海鹿城路证券营业部,否
2024-10-16,四川路桥,600039,8.29,215.87,26.04,中国中金财富证券有限公司福州五四路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-10-16,中巨芯,688549,6.61,1520.3,230,机构专用,招商证券股份有限公司潍坊北海路证券营业部,否
2024-10-16,兴业证券,601377,6.18,237.87,38.49,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司北京鲁谷路证券营业部,否
2024-10-16,兴业证券,601377,6.18,185.77,30.06,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司北京鲁谷路证券营业部,否
2024-10-16,苏交REIT,508066,6.17,176.55,28.6,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,银龙股份,603969,5.2,973.96,187.3,财通证券股份有限公司洞头霞光大道证券营业部,国融证券股份有限公司湖北分公司,否
2024-10-16,中交REIT,508018,4.94,46.9,9.5,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,华铁应急,603300,4.7,14724.02,3132.77,国泰君安证券股份有限公司总部,德邦证券股份有限公司上海乍浦路营业部,否
2024-10-16,灵康药业,603669,4.14,828,200,机构专用,国信证券股份有限公司杭州向往街证券营业部,否
2024-10-16,300ETF,510300,3.91,23436,6000,财通证券股份有限公司义乌江滨西路证券营业部,华泰证券股份有限公司总部,否
2024-10-16,首创水务,508006,3.67,98.25,26.8,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,厦门安居,508058,3.14,103.69,33,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,京保REIT,508068,3.13,137.49,43.9,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,广东榕泰,600589,2.87,200.67,69.92,浙商证券股份有限公司深圳前海证券营业部,中银国际证券股份有限公司北京宣外大街证券营业部,否
2024-10-16,50ETF,510050,2.75,11016,4000,财通证券股份有限公司义乌江滨西路证券营业部,华泰证券股份有限公司总部,否
2024-10-16,华润有巢,508077,2.6,142.21,54.8,兴业证券股份有限公司宁波分公司,机构专用,否
2024-10-16,西宁特钢,600117,2.49,415.62,166.92,中信证券股份有限公司北京万柳证券营业部,华泰证券股份有限公司西宁新宁路证券营业部,否
2024-10-16,红豆股份,600400,2.25,3037.5,1350,方正证券股份有限公司上海杨高南路证券营业部,申万宏源证券有限公司证券投资总部,否
2024-10-16,1000ETF,512100,2.24,15194.77,6771.29,财通证券股份有限公司义乌江滨西路证券营业部,广发证券股份有限公司总部,否
2024-10-16,康美药业,600518,1.77,2832,1600,机构专用,天风证券股份有限公司深圳后海证券营业部,否
2024-10-16,证券ETF,512880,1.12,15666,14000,中信证券股份有限公司上海分公司,国泰君安证券股份有限公司总部,否
2024-10-16,证券ETF,512880,1.09,1094,1000,华泰证券股份有限公司上海浦东新区世纪大道证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-10-16,证券ETF,512880,1.09,328.2,300,华泰证券股份有限公司苏州干将西路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-10-16,军工ETF,512660,0.99,246.75,250,中信证券股份有限公司泉州温陵北路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-10-16,光伏ETF,515790,0.75,234.48,312.64,机构专用,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-10-15,贵州茅台,600519,1554.25,1554.25,1,华林证券股份有限公司河南分公司,国泰君安证券股份有限公司总部,否
2024-10-15,贵州茅台,600519,1554.25,777.13,0.5,华林证券股份有限公司河南分公司,国泰君安证券股份有限公司总部,否
2024-10-15,茂莱光学,688502,122.55,1102.95,9,方正证券股份有限公司总部,国投证券股份有限公司南京华创路证券营业部,否
2024-10-15,奕瑞科技,688301,110.04,2200.8,20,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1650.6,15,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1650.6,15,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1100.4,10,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1100.4,10,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1100.4,10,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,1100.4,10,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,880.32,8,中信证券股份有限公司南京双龙大道证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,550.2,5,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,440.16,4,平安证券股份有限公司广州华夏路证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,330.12,3,中信证券股份有限公司徐州建国西路证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,330.12,3,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,330.12,3,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,275.1,2.5,瑞银证券有限责任公司上海花园石桥路证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,华泰证券股份有限公司南京分公司,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,华泰证券股份有限公司南京分公司,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,国泰君安证券股份有限公司总部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,招商证券股份有限公司西安北大街证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,招商证券股份有限公司西安北大街证券营业部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,机构专用,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,220.08,2,长城证券股份有限公司总部,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,200.27,1.82,中国中金财富证券有限公司深圳分公司,申万宏源证券有限公司海南分公司,否
2024-10-15,奕瑞科技,688301,110.04,200.27,1.82,华泰证券股份有限公司北京雍和宫证券营业部,申万宏源证券有限公司海南分公司,否
